secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
423,82,0,2.99841,46.9692,0,187,44.6,144.403,-37.8906,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
424,83,0,3.01128,46.9476,0,180,44.6,144.403,-37.8907,0,2.66454e-16,25,0,42,0,0,0,0,0,0,0,0
425,84,0,3.02606,47.7504,0,204,44.6,144.403,-37.8909,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
426,84,0,3.03924,47.7828,0,249,44.6,144.403,-37.891,0,2.66454e-16,25,0,41,0,0,0,0,0,0,0,0
427,85,0,3.05218,47.6712,0,249,44.6,144.403,-37.8911,0,2.66454e-16,25,0,41,0,0,0,0,0,0,0,0
428,84,0,3.06566,48.2868,0,260,44.6,144.403,-37.8912,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
429,85,0,3.07802,48.2868,0,242,44.6,144.403,-37.8913,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
430,86,0,3.09171,49.0752,0,242,44.6,144.403,-37.8915,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
431,87,0,3.105,48.78,0,227,44.6,144.403,-37.8916,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
432,87,0,3.11827,48.7548,0,191,44.6,144.403,-37.8917,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
433,88,0,3.13225,49.0464,0,205,44.6,144.403,-37.8918,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
434,88,0,3.14557,48.7008,0,203,44.6,144.403,-37.8919,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
435,88,0,3.15926,48.8016,0,200,44.6,144.403,-37.8921,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
436,89,0,3.17318,48.924,0,200,44.6,144.403,-37.8922,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
437,89,0,3.18656,48.9924,0,219,44.6,144.403,-37.8923,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
438,90,0,3.19952,47.9808,0,225,44.6,144.403,-37.8924,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
439,90,0,3.21272,47.4876,0,242,44.6,144.403,-37.8925,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
440,89,0,3.2269,47.232,0,249,44.6,144.403,-37.8927,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
441,89,0,3.239,47.232,0,210,44.6,144.403,-37.8928,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
442,89,0,3.25142,46.692,0,215,44.6,144.403,-37.8929,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
443,90,0,3.26431,46.638,0,278,44.6,144.403,-37.893,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
444,90,0,3.2773,46.2852,0,285,44.6,144.403,-37.8931,0,2.66454e-16,25,0,42,0,0,0,0,0,0,0,0
445,89,0,3.2908,46.3932,0,255,44.6,144.403,-37.8932,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
446,89,0,3.30432,44.6508,0,244,44.6,144.404,-37.8933,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
447,89,0,3.31777,45.3348,0,238,44.6,144.404,-37.8934,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
448,89,0,3.32937,45.3348,0,225,44.6,144.404,-37.8935,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
449,89,0,3.34734,47.3436,0,225,44.6,144.404,-37.8937,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
450,89,0,3.3609,47.2572,0,238,44.6,144.404,-37.8938,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
451,89,0,3.37395,46.7208,0,248,44.6,144.404,-37.8939,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
452,89,0,3.38727,46.6992,0,257,44.6,144.404,-37.8939,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
453,89,0,3.39915,46.6992,0,235,44.6,144.404,-37.894,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
454,89,0,3.413,47.0916,0,220,44.6,144.404,-37.8941,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
455,89,0,3.42702,47.7684,0,221,44.6,144.404,-37.8942,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
456,89,0,3.4411,48.078,0,229,44.6,144.404,-37.8943,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
457,89,0,3.45659,48.8844,0,235,44.6,144.405,-37.8944,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
458,89,0,3.47023,48.942,0,223,44.6,144.405,-37.8945,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
459,89,0,3.48458,49.9536,0,223,44.6,144.405,-37.8945,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
460,90,0,3.4975,49.9536,0,204,44.6,144.405,-37.8946,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
461,89,0,3.5131,50.5296,0,204,44.6,144.405,-37.8947,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
462,89,0,3.52731,50.5944,0,207,44.6,144.405,-37.8948,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
463,89,0,3.54054,49.5684,0,188,44.6,144.405,-37.8948,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
464,89,0,3.55456,50.1048,0,184,44.6,144.406,-37.8949,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
465,89,0,3.56848,50.1984,0,247,44.6,144.406,-37.8949,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
466,89,0,3.5816,50.1984,0,294,44.6,144.406,-37.895,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
467,89,0,3.59703,51.4656,0,273,44.6,144.406,-37.895,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
468,90,0,3.6105,51.1128,0,219,44.6,144.406,-37.8951,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
469,91,0,3.62384,51.012,0,185,44.6,144.406,-37.8951,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
470,91,0,3.63726,51.012,0,207,44.6,144.406,-37.8951,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
471,91,0,3.65109,50.9004,0,199,44.6,144.407,-37.8951,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
472,90,0,3.66461,50.8068,0,195,44.6,144.407,-37.8951,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
473,90,0,3.6786,50.7528,0,235,44.6,144.407,-37.8952,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
474,90,0,3.6913,49.86,0,278,44.6,144.407,-37.8952,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
475,90,0,3.70481,50.2668,0,258,44.6,144.407,-37.8952,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
476,91,0,3.71876,51.0372,0,227,44.6,144.407,-37.8952,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
477,91,0,3.73303,51.6456,0,224,44.6,144.408,-37.8952,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
478,92,0,3.74682,51.246,0,206,44.6,144.408,-37.8952,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
479,92,0,3.7601,51.246,0,188,44.6,144.408,-37.8952,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
480,92,0,3.77483,51.9264,0,188,44.6,144.408,-37.8952,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
481,92,0,3.79295,53.1252,0,197,44.6,144.408,-37.8951,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
482,92,0,3.80676,53.1252,0,197,44.6,144.408,-37.8951,0,2.66454e-16,25,0,44,0,0,0,0,0,0,0,0
483,92,0,3.82139,53.1648,0,196,44.6,144.409,-37.8951,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
484,92,0,3.83739,51.2064,0,210,44.6,144.409,-37.8951,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
485,92,0,3.8505,51.2064,0,214,44.6,144.409,-37.895,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
486,92,0,3.86448,51.2712,0,199,44.6,144.409,-37.895,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
487,92,0,3.88044,51.6708,0,190,44.6,144.409,-37.895,0,2.66454e-16,25,0,43,0,0,0,0,0,0,0,0
488,92,0,3.8955,51.7824,0,180,44.6,144.409,-37.8949,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
489,92,0,3.90999,51.1452,0,190,44.6,144.41,-37.8949,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
490,92,0,3.92443,51.1956,0,179,44.6,144.41,-37.8948,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
491,92,0,3.93852,51.0876,0,193,44.6,144.41,-37.8948,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
492,92,0,3.95331,51.7896,0,264,44.6,144.41,-37.8947,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
493,92,0,3.96792,51.9156,0,284,44.6,144.41,-37.8947,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
494,92,0,3.98364,51.0084,0,249,44.6,144.41,-37.8946,0,2.66454e-16,25,0,48,0,0,0,0,0,0,0,0
495,92,0,3.99801,51.5772,0,231,44.6,144.41,-37.8945,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
496,92,0,4.01121,51.5772,0,241,44.6,144.41,-37.8944,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
497,93,0,4.0255,51.5196,0,229,44.6,144.411,-37.8944,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
498,93,0,4.03997,51.6168,0,229,44.6,144.411,-37.8943,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
499,93,0,4.05463,51.6672,0,213,44.6,144.411,-37.8942,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
500,93,0,4.06919,51.6204,0,213,44.6,144.411,-37.8941,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
501,93,0,4.08687,52.3692,0,182,44.6,144.411,-37.894,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
502,93,0,4.09924,52.3692,0,174,44.6,144.411,-37.8939,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
503,93,0,4.1138,51.8292,0,174,44.6,144.411,-37.8938,0,2.66454e-16,25,0,47,0,0,0,0,0,0,0,0
504,93,0,4.13091,52.2756,0,162,44.6,144.411,-37.8937,0,2.66454e-16,25,0,46,0,0,0,0,0,0,0,0
505,93,0,4.14568,51.4044,0,159,44.6,144.412,-37.8936,0,2.66454e-16,25,0,45,0,0,0,0,0,0,0,0
506,93,0,4.16004,50.58,0,171,44,144.412,-37.8935,0,-0.417827,25,0,44,0,0,0,0,0,0,0,0
507,93,0,4.17299,50.58,0,174,43.6,144.412,-37.8934,0,-0.726708,25,0,44,0,0,0,0,0,0,0,0
508,93,0,4.18758,50.5296,0,168,43.2,144.412,-37.8933,0,-1.00087,25,0,45,0,0,0,0,0,0,0,0
509,93,0,4.20226,50.6124,0,168,42.8,144.412,-37.8931,0,-1.27335,25,0,44,0,0,0,0,0,0,0,0
510,93,0,4.2165,50.1192,0,167,42.4,144.412,-37.893,0,-1.55425,25,0,44,0,0,0,0,0,0,0,0
511,93,0,4.2297,48.8376,0,167,42.4,144.412,-37.8929,0,-1.55425,25,0,44,0,0,0,0,0,0,0,0
512,93,0,4.24331,48.3372,0,183,42.4,144.412,-37.8928,0,-1.55425,25,0,43,0,0,0,0,0,0,0,0
513,92,0,4.25784,48.762,0,306,42.4,144.412,-37.8927,0,-1.55425,25,0,42,0,0,0,0,0,0,0,0
514,92,0,4.27244,49.5288,0,274,42.4,144.412,-37.8926,0,-1.55425,25,0,44,0,0,0,0,0,0,0,0
515,92,0,4.28841,48.7728,0,309,42.4,144.412,-37.8924,0,-1.55425,25,0,43,0,0,0,0,0,0,0,0
516,93,0,4.3008,48.7728,0,405,42.4,144.412,-37.8923,0,-1.13642,25,0,47,0,0,0,0,0,0,0,0
517,93,0,4.31886,49.9068,0,438,42.4,144.412,-37.8921,0,-0.827539,25,0,47,0,0,0,0,0,0,0,0
518,93,0,4.33647,50.4684,0,446,42.4,144.412,-37.892,0,-0.553378,25,0,50,0,0,0,0,0,0,0,0
519,93,0,4.34936,50.4684,0,422,42.4,144.412,-37.8919,0,-0.280899,25,0,50,0,0,0,0,0,0,0,0
520,93,0,4.36501,51.5736,0,427,42.4,144.412,-37.8917,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
521,93,0,4.38172,51.5232,0,427,42.4,144.412,-37.8916,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
522,94,0,4.39644,52.1928,0,430,42.4,144.412,-37.8915,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
523,94,0,4.40982,52.1928,0,413,42.4,144.412,-37.8913,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
524,95,0,4.427,54.1152,0,393,42.4,144.412,-37.8912,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
525,95,0,4.44215,53.7444,0,425,42.4,144.413,-37.891,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
526,96,0,4.45597,53.7444,0,415,42.4,144.413,-37.8909,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
527,97,0,4.4712,54.1044,0,368,42.4,144.413,-37.8908,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
528,97,0,4.48781,54.0828,0,374,42.4,144.413,-37.8906,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
529,97,0,4.50352,54.9936,0,437,42.4,144.413,-37.8905,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
530,97,0,4.51913,55.3572,0,447,42.4,144.413,-37.8904,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
531,97,0,4.53331,55.3572,0,447,42.4,144.413,-37.8902,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
532,98,0,4.55001,55.3176,0,355,42.4,144.413,-37.8901,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
533,98,0,4.56533,55.458,0,365,42.4,144.413,-37.8899,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
534,98,0,4.58089,56.178,0,365,42.4,144.413,-37.8898,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
535,98,0,4.59528,56.178,0,409,42.4,144.413,-37.8897,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
536,99,0,4.61111,55.6164,0,390,42.4,144.413,-37.8895,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
537,99,0,4.6263,55.584,0,360,42.4,144.413,-37.8894,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
538,99,0,4.64065,55.584,0,350,42.4,144.413,-37.8893,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
539,99,0,4.65544,55.656,0,355,42.4,144.413,-37.8891,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
540,100,0,4.6709,55.7784,0,354,42.4,144.413,-37.889,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
541,101,0,4.68597,55.7712,0,326,42.4,144.413,-37.8889,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
542,101,0,4.70062,55.1736,0,326,42.4,144.413,-37.8887,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
543,102,0,4.71722,55.3608,0,290,42.4,144.413,-37.8886,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
544,103,0,4.73278,55.4544,0,315,42.4,144.413,-37.8885,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
545,103,0,4.74697,55.4544,0,317,42.4,144.413,-37.8883,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
546,103,0,4.76342,55.3176,0,280,42.4,144.413,-37.8882,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
547,103,0,4.77889,55.3068,0,203,42.4,144.413,-37.888,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
548,103,0,4.79306,55.3068,0,172,42.4,144.413,-37.8879,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
549,102,0,4.81013,55.782,0,192,42.4,144.413,-37.8878,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
550,102,0,4.82609,55.3248,0,192,42.4,144.413,-37.8876,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
551,101,0,4.84191,55.332,0,75,42.4,144.413,-37.8875,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
552,101,0,4.85602,55.332,0,75,42.4,144.413,-37.8874,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
553,94,0,4.87234,54.3204,0,19,42.4,144.413,-37.8872,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
554,92,0,4.88736,54.306,0,30,42.4,144.413,-37.8871,0,-4.44089e-17,25,0,51,0,0,0,0,0,0,0,0
555,95,0,4.9026,54.6156,0,43,42.4,144.413,-37.8869,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
556,97,0,4.91663,54.6156,0,53,42.4,144.413,-37.8868,0,-4.44089e-17,25,0,40,0,0,0,0,0,0,0,0
557,98,0,4.93291,54.6588,0,63,42.4,144.413,-37.8867,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
558,98,0,4.94777,53.9388,0,74,42.4,144.413,-37.8865,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
559,98,0,4.96232,53.226,0,75,42.4,144.413,-37.8864,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
560,98,0,4.97596,53.226,0,81,42.4,144.413,-37.8863,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
561,98,0,4.99089,53.5644,0,84,42.4,144.413,-37.8862,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
562,98,0,5.00567,53.5536,0,84,42.4,144.413,-37.886,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
563,97,0,5.02196,53.1972,0,85,42.4,144.413,-37.8859,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
564,96,0,5.03545,53.1972,0,75,42.4,144.413,-37.8858,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
565,96,0,5.05156,53.6652,0,75,42.4,144.413,-37.8856,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
566,96,0,5.06656,53.9532,0,78,42.4,144.414,-37.8855,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
567,95,0,5.08084,53.1432,0,94,42.4,144.414,-37.8853,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
568,95,0,5.09516,52.2936,0,89,42.4,144.414,-37.8852,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
569,94,0,5.10847,52.2936,0,102,42.4,144.414,-37.8851,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
570,93,0,5.12331,51.2244,0,101,42.4,144.414,-37.885,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
571,93,0,5.13695,51.102,0,97,42.4,144.414,-37.8848,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
572,93,0,5.14989,50.1156,0,98,42.4,144.414,-37.8847,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
573,93,0,5.16283,50.1156,0,98,42.4,144.414,-37.8846,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
574,92,0,5.17628,50.0184,0,100,42.4,144.414,-37.8845,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
575,92,0,5.19121,49.7556,0,100,42.4,144.414,-37.8844,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
576,92,0,5.20493,49.7124,0,101,42.4,144.414,-37.8842,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
577,92,0,5.21761,49.7124,0,101,42.4,144.414,-37.8841,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
578,92,0,5.23245,49.572,0,116,42.4,144.414,-37.884,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
579,92,0,5.24586,49.0464,0,99,42.4,144.414,-37.8839,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
580,91,0,5.25852,49.0464,0,93,42.4,144.414,-37.8838,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
581,90,0,5.27357,49.4604,0,98,42.4,144.414,-37.8836,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
582,90,0,5.28731,49.5072,0,105,42.4,144.414,-37.8835,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
583,89,0,5.30079,49.5756,0,101,42.4,144.414,-37.8834,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
584,89,0,5.31337,49.5756,0,101,42.4,144.414,-37.8833,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
585,89,0,5.32928,49.9356,0,98,42.4,144.414,-37.8831,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
586,89,0,5.34203,49.2156,0,88,42.4,144.414,-37.883,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
587,89,0,5.35567,49.2156,0,90,42.4,144.414,-37.8829,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
588,89,0,5.37089,49.446,0,90,42.4,144.414,-37.8828,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
589,88,0,5.38404,49.0608,0,91,42.4,144.414,-37.8826,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
590,87,0,5.3974,48.7152,0,83,42.4,144.414,-37.8825,0,-4.44089e-17,25,0,49,0,0,0,0,0,0,0,0
591,87,0,5.41036,48.1896,0,87,42.4,144.414,-37.8824,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
592,87,0,5.42264,48.1896,0,91,42.4,144.414,-37.8823,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
593,87,0,5.43567,48.276,0,91,42.4,144.414,-37.8822,0,-4.44089e-17,25,0,48,0,0,0,0,0,0,0,0
594,87,0,5.44911,47.8944,0,104,42.4,144.414,-37.8821,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
595,87,0,5.46256,47.8836,0,108,42.4,144.414,-37.8819,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
596,87,0,5.47478,47.8836,0,108,42.4,144.414,-37.8818,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
597,86,0,5.48936,47.8944,0,106,42.4,144.414,-37.8817,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
598,86,0,5.50172,47.2572,0,122,42.4,144.414,-37.8816,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
599,86,0,5.5143,46.7496,0,135,42.4,144.414,-37.8815,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
600,86,0,5.52683,46.638,0,147,42.4,144.414,-37.8814,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
601,85,0,5.53989,46.5372,0,145,42.4,144.414,-37.8812,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
602,85,0,5.55183,46.5372,0,141,42.4,144.414,-37.8811,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
603,85,0,5.56437,46.062,0,137,42.4,144.414,-37.881,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
604,85,0,5.57884,46.1376,0,116,42.4,144.414,-37.8809,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
605,85,0,5.5939,46.9188,0,115,42.4,144.414,-37.8808,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
606,85,0,5.60777,47.016,0,115,42.4,144.414,-37.8806,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
607,85,0,5.62132,46.9224,0,149,42.4,144.414,-37.8805,0,-4.44089e-17,25,0,41,0,0,0,0,0,0,0,0
608,85,0,5.63327,46.9224,0,160,42.4,144.414,-37.8804,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
609,84,0,5.64899,47.844,0,145,42.4,144.414,-37.8803,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
610,84,0,5.66391,48.1896,0,129,42.4,144.414,-37.8801,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
611,83,0,5.67625,46.8108,0,117,42.4,144.414,-37.88,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
612,83,0,5.68972,45.7308,0,98,42.4,144.414,-37.8799,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
613,82,0,5.70219,45.2268,0,92,42.4,144.414,-37.8798,0,-4.44089e-17,25,0,43,0,0,0,0,0,0,0,0
614,82,0,5.71507,45.1764,0,102,42.4,144.414,-37.8797,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
615,82,0,5.7282,45.6552,0,116,42.4,144.414,-37.8796,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
616,82,0,5.74041,45.1944,0,116,42.4,144.414,-37.8795,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
617,81,0,5.752,45.1944,0,116,42.4,144.413,-37.8794,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
618,80,0,5.76457,45.774,0,112,42.4,144.413,-37.8793,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
619,80,0,5.77825,45.3924,0,112,42.4,144.413,-37.8792,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
620,80,0,5.78993,45.3924,0,131,42.4,144.413,-37.8791,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
621,79,0,5.80226,44.0964,0,121,42.4,144.413,-37.8791,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
622,79,0,5.81366,44.0964,0,101,42.4,144.413,-37.879,0,-4.44089e-17,25,0,45,0,0,0,0,0,0,0,0
623,85,0,5.82462,43.8084,0,100,42.4,144.413,-37.8789,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
624,89,0,5.83582,43.8264,0,100,42.4,144.413,-37.8788,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
625,98,0,5.84642,43.362,0,116,42.4,144.413,-37.8787,0,-4.44089e-17,25,0,47,0,0,0,0,0,0,0,0
626,107,0,5.85892,43.4844,0,162,42.4,144.413,-37.8787,0,-4.44089e-17,25,0,50,0,0,0,0,0,0,0,0
627,115,0,5.87005,43.4844,0,162,42.4,144.413,-37.8786,0,-4.44089e-17,25,0,50,0,0,0,0,0,0,0,0
628,115,0,5.88226,44.1324,0,144,42.4,144.412,-37.8785,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
629,114,0,5.89424,44.2512,0,140,42.4,144.412,-37.8785,0,-4.44089e-17,25,0,46,0,0,0,0,0,0,0,0
630,102,0,5.90555,43.2216,0,127,42.4,144.412,-37.8784,0,-4.44089e-17,25,0,44,0,0,0,0,0,0,0,0
631,93,0,5.91801,43.8228,0,135,42.4,144.412,-37.8783,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
632,92,0,5.92954,43.6824,0,132,42.4,144.412,-37.8783,0,-4.44089e-17,25,0,42,0,0,0,0,0,0,0,0
